names,scores,logfoldchanges,pvals,pvals_adj
NUP98,-0.7338949,-0.016194265,0.46301280255556465,1.0
TIMM21,-0.73422563,-0.2542802,0.46281124801563633,1.0
NELFCD,-0.734677,-0.097542815,0.4625362073642778,1.0
AC010623.1,-0.73507,-0.5343544,0.4622968602261919,1.0
METAP2,-0.735452,-0.061221406,0.46206426308967263,1.0
AC079140.6,-0.7356155,-0.5901851,0.4619647466835275,1.0
DNAJC9,-0.7367054,-0.12270016,0.46130149475348814,1.0
COIL,-0.73924774,-0.106778726,0.45975659049344575,1.0
CCDC84,-0.740301,-0.07357123,0.45911738038732774,1.0
GOT1,-0.7406198,-0.18362089,0.4589240047256379,1.0
AC009315.1,-0.74114233,-0.38528758,0.4586071280603333,1.0
FGFR1OP,-0.7413247,-0.10291494,0.45849655987547844,1.0
TIFA,-0.7415796,-0.15239294,0.4583420876674119,1.0
ZFP28,-0.74264973,-0.5613615,0.4576937836232998,1.0
RPRD1B,-0.7437804,-0.048589185,0.4570093599776677,1.0
POLR2K,-0.74419266,-0.17011611,0.4567599450062704,1.0
SCGB2B2,-0.7443232,-0.13632596,0.4566809814552115,1.0
AC025171.1,-0.74467754,-0.14060013,0.4564666741504695,1.0
ZNF33B,-0.7455155,-0.088281736,0.4559601361457821,1.0
CLUAP1,-0.7462689,-0.14789398,0.4555049909113358,1.0
ZNF814,-0.74670404,-0.09993289,0.4552422159390975,1.0
UPF3B,-0.7468577,-0.09421363,0.45514946533786804,1.0
DUSP10,-0.74759763,-0.1270409,0.4547028809185707,1.0
LSM6,-0.74802995,-0.09173771,0.45444207846572393,1.0
AL022097.1,-0.74959105,-0.27326658,0.45350103838704026,1.0
AC078983.1,-0.7509058,-0.4537296,0.4527093472456386,1.0
AC008945.2,-0.7512282,-0.38514832,0.45251533183935133,1.0
FSIP2,-0.751355,-0.55804396,0.45243905930710004,1.0
MBIP,-0.75169474,-0.101820126,0.45223463922126095,1.0
ZNF678,-0.7517754,-0.10364646,0.452186159711612,1.0
ERP27,-0.75496453,-0.11608595,0.4502702777950043,1.0
LNX2,-0.755461,-0.09550641,0.449972443674052,1.0
LINC02161,-0.75653446,-0.94262487,0.4493288046814755,1.0
AC004889.1,-0.7566997,-0.1807009,0.44922982094640673,1.0
ZXDA,-0.75718814,-0.4682158,0.4489371373327775,1.0
DUSP2,-0.7581349,-0.072454505,0.44837021516075193,1.0
TMEM269,-0.75844556,-0.2756117,0.4481842753696531,1.0
CHCHD6,-0.7590873,-0.14734814,0.44780030461250486,1.0
PATZ1,-0.75947106,-0.13376716,0.4475708265136973,1.0
EHD3,-0.75951624,-0.3261327,0.44754378690097707,1.0
AC093110.1,-0.7603516,-0.34187284,0.44704445650112556,1.0
AC009432.2,-0.7605737,-0.20375228,0.4469117320783913,1.0
CRYZ,-0.7610862,-0.16214283,0.44660555659937196,1.0
BCL9,-0.7625518,-0.19576044,0.4457307503755572,1.0
ZNF426,-0.7625834,-0.15281218,0.44571190073509226,1.0
KTN1,-0.7625998,-0.019462226,0.44570208104244746,1.0
AL121935.1,-0.7627595,-0.55878663,0.4456068251351074,1.0
AC090948.1,-0.76381546,-0.36894816,0.44497723185425253,1.0
FAM177B,-0.763935,-0.3798365,0.4449059678469055,1.0
PDLIM1,-0.76535815,-0.22652358,0.44405829075154335,1.0
THAP5,-0.7687522,-0.21605325,0.44204041618792755,1.0
HAUS5,-0.77008647,-0.27622697,0.44124860882203454,1.0
AL355304.1,-0.77030253,-0.22349375,0.44112046012338835,1.0
DNAH11,-0.771709,-0.5003641,0.4402867806132862,1.0
ZNF891,-0.77190447,-0.18298069,0.4401710072724234,1.0
AC087071.2,-0.774292,-0.16122943,0.43875814479936837,1.0
MLH1,-0.7745131,-0.10666087,0.438627391939329,1.0
TMSB15B-AS1,-0.7746806,-0.26084834,0.4385284194259055,1.0
BDNF-AS,-0.7747867,-0.24412292,0.43846568756525983,1.0
AL109955.1,-0.77535814,-0.2163365,0.4381280752789516,1.0
ZNF287,-0.775914,-0.37569004,0.43779977345085963,1.0
LIX1,-0.7762126,-0.54317415,0.43762350095162894,1.0
SNHG16,-0.7767124,-0.10237948,0.43732846442216744,1.0
AC009303.2,-0.77755415,-0.23413885,0.43683189602404593,1.0
SIT1,-0.77909404,-0.2730518,0.4359243148207903,1.0
Z82206.1,-0.77931637,-0.2494714,0.43579338025049563,1.0
NUGGC,-0.780104,-0.1745663,0.43532966441498855,1.0
IGHA1,-0.7802111,-0.16210486,0.43526663976815916,1.0
AC091045.1,-0.7803155,-0.24896313,0.43520517910661116,1.0
TOX,-0.78067255,-0.046243627,0.4349951149982555,1.0
LINC02580,-0.78114915,-0.2528593,0.4347147867898018,1.0
NUP155,-0.7812104,-0.089184865,0.4346787378565278,1.0
MTERF1,-0.78193223,-0.086838625,0.434254402640569,1.0
AC069213.1,-0.78367627,-0.53712654,0.4332300903172638,1.0
RPL23,-0.7842155,-0.029728575,0.432913678880103,1.0
TTC32,-0.7859077,-0.15762234,0.43192157086610683,1.0
FAM53B-AS1,-0.78608704,-0.223618,0.43181649178125403,1.0
ZNF354C,-0.7863358,-0.17273775,0.4316707578735165,1.0
AL136038.5,-0.78726405,-0.25554353,0.4311273056408249,1.0
INTS2,-0.7873808,-0.12972473,0.4310589868119301,1.0
ANK1,-0.7884577,-0.33411345,0.43042902244977244,1.0
SPDYE3,-0.7885207,-0.28070658,0.43039218409500646,1.0
ZNF28,-0.7888369,-0.20028664,0.4302073562007809,1.0
PPIH,-0.7901291,-0.13670422,0.42945237494855226,1.0
MAPK10,-0.7903386,-0.29059288,0.42933008084021684,1.0
SCML1,-0.7906541,-0.13969788,0.42914584935568634,1.0
SCART1,-0.79209185,-0.19245568,0.42830711756073103,1.0
ICE2,-0.7936236,-0.08960817,0.42741458022562173,1.0
LINC02273,-0.7936633,-0.4533336,0.42739144336074386,1.0
POLR2B,-0.79447275,-0.05724301,0.4269202712068676,1.0
NGLY1,-0.79492456,-0.047399797,0.4266573923812522,1.0
THBS4,-0.7950451,-0.32352728,0.4265872852922622,1.0
PCMTD2,-0.7971927,-0.095614016,0.4253391410631455,1.0
ATN1,-0.7976613,-0.24707526,0.4250670564204987,1.0
AC098484.4,-0.79936904,-0.22830737,0.42407646121714626,1.0
SYAP1,-0.7996831,-0.06655655,0.42389442482976514,1.0
FAM153B,-0.80015403,-0.27754632,0.4236215655698927,1.0
C5orf63,-0.8004698,-0.21919474,0.42343865725202157,1.0
PLCL2,-0.8009812,0.034516837,0.42314252931936414,1.0
MZT2A,-0.80216485,-0.09821934,0.4224576166802464,1.0
AC092279.1,-0.8028747,-0.16520229,0.4220471560584206,1.0
DIMT1,-0.80292374,-0.12327126,0.42201883065140167,1.0
RINT1,-0.803374,-0.08840283,0.42175859530381443,1.0
SMYD5,-0.8036773,-0.26695222,0.42158337218923725,1.0
AC067945.4,-0.8043365,-0.105980605,0.42120268519984017,1.0
SELENOM,-0.8043391,-0.21686381,0.42120115586579365,1.0
SORBS3,-0.8047981,-0.28109965,0.4209361933285072,1.0
FEZ1,-0.80542684,-0.21974958,0.4205734211941907,1.0
TRAPPC2L,-0.80572706,-0.20324813,0.42040023309289354,1.0
AC007569.1,-0.8059772,-0.33447206,0.4202559962241681,1.0
CD8B,-0.8063098,-0.10299202,0.4200642345950264,1.0
WDR11-AS1,-0.80654705,-0.29434392,0.4199274804172809,1.0
NEB,-0.80854315,-0.19531053,0.41877799319722075,1.0
AP001033.2,-0.8099343,-0.28908256,0.41797793483136003,1.0
PARP8,-0.81051517,0.012903009,0.4176441637181998,1.0
RAB11FIP2,-0.8110326,-0.06577606,0.4173469461995504,1.0
ZNF614,-0.8110973,-0.24531752,0.41730978919735895,1.0
WDR6,-0.81196326,-0.123706385,0.41681270321950337,1.0
VSIG1,-0.8151503,-0.22853184,0.4149862589084743,1.0
NOP14-AS1,-0.8152676,-0.16153423,0.41491912486219185,1.0
TRUB1,-0.8153859,-0.15143628,0.41485145591016037,1.0
CASS4,-0.8164263,-0.10330657,0.414256358667199,1.0
TIMM9,-0.81672806,-0.1362711,0.4140838436055564,1.0
AC073569.2,-0.81726027,-0.64172137,0.4137796933803346,1.0
UBASH3A,-0.81736207,-0.10335974,0.41372153822932756,1.0
SCN3A,-0.81773424,-0.5966913,0.4135089563975908,1.0
TMC3-AS1,-0.8178805,-0.421255,0.4134254327921376,1.0
GIMAP5,-0.8181321,-0.10546068,0.41328174803014617,1.0
DEPDC4,-0.81843865,-0.3095109,0.41310677346270863,1.0
BMI1,-0.81940126,-0.14023218,0.4125575091139051,1.0
LINC02133,-0.8199681,-0.33846715,0.41223428480829694,1.0
AP002433.2,-0.8216177,-0.18512695,0.4112944877435426,1.0
PDE9A,-0.8226048,-0.34824762,0.4107327702715079,1.0
CDK5R1,-0.8228865,-0.3505843,0.4105725323837125,1.0
MZT1,-0.8254517,-0.15151668,0.4091152052524629,1.0
SHPRH,-0.825554,-0.06281589,0.40905711798567934,1.0
AL365295.1,-0.82606447,-0.10068128,0.40876750652144855,1.0
CLCN4,-0.8263258,-0.42971772,0.4086193130537714,1.0
BUD23,-0.827002,-0.0921199,0.4082359399065679,1.0
SORBS1,-0.82784146,-0.28232852,0.4077602933370251,1.0
CEP44,-0.8284934,-0.08573019,0.40739110997517436,1.0
AL136456.1,-0.8286221,-0.10883899,0.4073182824849022,1.0
TPRKB,-0.8297261,-0.1999982,0.40669367752587604,1.0
ZNF577,-0.8308495,-0.17671107,0.40605863408663656,1.0
ERMARD,-0.8308932,-0.125772,0.40603394160618456,1.0
AC021231.1,-0.831052,-0.32315293,0.4059442652048165,1.0
UFD1,-0.8313967,-0.08218482,0.4057495617204274,1.0
NGRN,-0.8316192,-0.160896,0.4056239210417629,1.0
MED21,-0.83164454,-0.067810066,0.4056096063172224,1.0
ATRX,-0.8328066,0.006891981,0.4049538031742451,1.0
MRPS27,-0.83341867,-0.09019713,0.4046086457735302,1.0
LAMC1,-0.8349521,-0.3193227,0.40374465815052185,1.0
AC012360.3,-0.8351975,-0.21872725,0.40360650140457877,1.0
AIMP1,-0.83724767,-0.07614573,0.40245335474717925,1.0
SLC44A5,-0.8375351,-0.47839293,0.40229186364972214,1.0
AL137009.1,-0.8382669,-0.22577958,0.4018808162672063,1.0
AL391097.3,-0.83845365,-0.4984688,0.401775969413955,1.0
MAIP1,-0.83891284,-0.09336518,0.40151822431774753,1.0
PIGK,-0.83912396,-0.10704268,0.40139973949411556,1.0
NIPA1,-0.8394288,-0.12619285,0.4012287379401902,1.0
ZNF93,-0.83961344,-0.21744604,0.4011251605129642,1.0
CARMIL2,-0.8396814,-0.30854553,0.40108706588807996,1.0
PTMA,-0.83986753,0.014341783,0.4009826616762172,1.0
CCT8,-0.841082,-0.08985313,0.4003019945620526,1.0
JAM3,-0.8418795,-0.26276338,0.39985541631693977,1.0
AC084198.2,-0.84328824,-0.116451316,0.39906724685085293,1.0
RPL26,-0.8436449,-0.026861068,0.39886786539636443,1.0
MRPL13,-0.8444108,-0.10322278,0.3984399004074163,1.0
SLC30A4,-0.84664917,-0.26949102,0.3971906829149675,1.0
LINC02520,-0.8470284,-0.3134842,0.3969793177686214,1.0
MAP2,-0.8471629,-0.4716623,0.3969043437507751,1.0
ADAM29,-0.8474251,-0.7198235,0.39675821642859166,1.0
ANKRD53,-0.8479473,-0.6906823,0.3964673236637194,1.0
TSPAN13,-0.8480773,-0.3440505,0.39639493667574277,1.0
THUMPD3,-0.8482243,-0.11756991,0.3963130762916518,1.0
DNAJC19,-0.84964174,-0.22314802,0.39552428474565127,1.0
EPB41L4A,-0.8498573,-0.14703284,0.3954044488189312,1.0
HAX1,-0.84994864,-0.119881995,0.39535363827846304,1.0
AC106795.3,-0.8499517,-0.22631846,0.39535195518109,1.0
GARS,-0.85017985,-0.08606234,0.39522510418187873,1.0
TAF1,-0.8508341,-0.05277484,0.3948615169337947,1.0
CAMLG,-0.8512855,-0.11460699,0.3946107618046468,1.0
SRSF5,-0.8513849,-0.015526246,0.3945556002000964,1.0
NECTIN3,-0.85243964,-0.28632796,0.39397012429686107,1.0
LEKR1,-0.8531098,-0.2908861,0.3935984235304366,1.0
RC3H2,-0.85359395,-0.04363893,0.3933300118798375,1.0
ZNF777,-0.8538269,-0.1509195,0.3932009326907512,1.0
PTCH1,-0.8544537,-0.12167858,0.3928536683468046,1.0
UBXN7,-0.8553641,-0.0543845,0.39234961195454665,1.0
CASTOR2,-0.8575953,-0.19903807,0.3911159560822154,1.0
FBXO25,-0.8586318,-0.10493791,0.39054370915157377,1.0
CHRM5,-0.8587784,-0.24988963,0.39046279161979647,1.0
MRPL19,-0.8601242,-0.119942024,0.38972060123792596,1.0
MIAT,-0.8606982,-0.059553638,0.38940428636829616,1.0
AP002026.1,-0.86077446,-0.3101063,0.3893622826670329,1.0
AC023906.4,-0.8608863,-0.4072948,0.389300689172677,1.0
NDUFAF4,-0.8617765,-0.26492214,0.3888105497539559,1.0
TIMM23,-0.8629811,-0.083885066,0.3881478713662774,1.0
NAA16,-0.8652038,-0.050448462,0.386926945132231,1.0
AC104134.1,-0.8671734,-0.47178292,0.3858470324321984,1.0
CECR2,-0.8679423,-0.5071051,0.38542594125142726,1.0
AC068888.1,-0.86818063,-0.12680104,0.3852954434555719,1.0
THADA,-0.86850435,-0.030006664,0.3851182789701886,1.0
ZNF519,-0.86874145,-0.16295412,0.3849885694147984,1.0
CDC25B,-0.8688385,-0.105310574,0.3849354717726309,1.0
TSGA10,-0.8690792,-0.15547699,0.38480383377627037,1.0
AC015971.1,-0.8730077,-0.16952702,0.38265888232284295,1.0
ARL1,-0.8732009,-0.15719625,0.38255360090259505,1.0
AC068051.1,-0.8735189,-0.3075812,0.38238030161829417,1.0
LINC01361,-0.8737431,-1.2001928,0.3822581653758349,1.0
C19orf48,-0.87379116,-0.22725765,0.38223198907530975,1.0
AC022916.1,-0.87409616,-0.2426036,0.3820658879417984,1.0
C12orf73,-0.8742439,-0.19897828,0.3819854293067575,1.0
UTP23,-0.87543267,-0.12183272,0.38133853268451257,1.0
AC018511.2,-0.8777606,-0.2658413,0.38007366410361354,1.0
PIGU,-0.8778289,-0.1200016,0.3800365917741987,1.0
ATP8B2,-0.8780627,-0.09545563,0.3799096795235587,1.0
CEP76,-0.8791911,-0.23025984,0.3792976633450139,1.0
AC078785.1,-0.87938106,-0.22237793,0.37919469413912965,1.0
REELD1,-0.8803006,-0.48263007,0.37869650068779903,1.0
ITPKB-AS1,-0.88038856,-0.39778295,0.3786488551579338,1.0
LINC01625,-0.88165087,-0.88739836,0.3779656250312302,1.0
WEE2-AS1,-0.8820654,-0.26927972,0.3777414266891538,1.0
ATIC,-0.8825589,-0.11140366,0.3774746648569445,1.0
RGCC,-0.8831361,-0.103204854,0.3771627377505876,1.0
HIST1H2AK,-0.88383764,-0.37511894,0.37678385451536645,1.0
FOXO3B,-0.88393945,-0.42548767,0.3767289012140316,1.0
ARRDC3,-0.88401514,-0.049737465,0.37668804694546276,1.0
PKD2L2,-0.8858687,-0.15001245,0.3756882771500303,1.0
AL359636.2,-0.8876523,-0.35947418,0.3747278138698633,1.0
USP51,-0.8887627,-0.5515405,0.3741306223105969,1.0
ZNF213-AS1,-0.8900977,-0.219426,0.3734134291362844,1.0
ZC3H15,-0.8908704,-0.048148297,0.3729987081617123,1.0
ZBTB38,-0.8908812,-0.06650756,0.3729929219596717,1.0
AC009299.3,-0.8920065,-0.22222301,0.3723894322968915,1.0
CRIPT,-0.892114,-0.095611796,0.37233183415276094,1.0
SMC6,-0.89230037,-0.09837673,0.37223196313778606,1.0
SH2D1A,-0.89234746,-0.11557595,0.37220671918586345,1.0
ZNF146,-0.8930668,-0.13483034,0.3718213991740009,1.0
MIGA1,-0.89314324,-0.05009702,0.3717804696658805,1.0
GABARAPL2,-0.89347947,-0.12132675,0.37160047379092387,1.0
BMS1,-0.8936936,-0.10411481,0.37148583944107705,1.0
ZNF844,-0.8947113,-0.16196889,0.37094142357885707,1.0
CHEK1,-0.8950343,-0.16913515,0.3707687593668523,1.0
C12orf66,-0.8950555,-0.25438404,0.37075743223513224,1.0
KANTR,-0.8958985,-0.08898969,0.3703069485239896,1.0
HACD3,-0.8968396,-0.09393328,0.36980449882676025,1.0
AC005332.7,-0.89823574,-0.24495356,0.3690598884231642,1.0
AC116158.2,-0.90161085,-0.45403457,0.36726362128602286,1.0
LINC00381,-0.9027084,-0.41828343,0.3666806754528392,1.0
AC011997.2,-0.9027315,-0.46286422,0.366668421800036,1.0
AC016493.1,-0.9032582,-0.37923804,0.3663888668558284,1.0
COX4I1,-0.90348315,-0.04559941,0.36626951412011544,1.0
KIF27,-0.9046445,-0.16970655,0.36565376278353523,1.0
AC091946.1,-0.90656143,-0.6087981,0.3646387562749186,1.0
BFSP2,-0.9066606,-0.6689968,0.3645863107715409,1.0
LINC00653,-0.9079869,-0.4612597,0.3638851554218473,1.0
RAB11A,-0.90807503,-0.03153551,0.36383857500530725,1.0
TBC1D19,-0.90830266,-0.0884212,0.3637183428008952,1.0
USP13,-0.9084593,-0.14272264,0.3636356039032498,1.0
WDHD1,-0.9107314,-0.21733373,0.36243691406172107,1.0
PRDM1,-0.91320384,-0.081510074,0.36113533439425494,1.0
ZNF677,-0.9143576,-0.36570728,0.36052897480408097,1.0
CCNG1,-0.9146808,-0.14793624,0.3603592530426267,1.0
GALNT14,-0.9149736,-0.60811025,0.36020547360627575,1.0
MALSU1,-0.91732895,-0.13551214,0.3589702792367785,1.0
AC092574.2,-0.91811186,-0.37857592,0.3585602956412596,1.0
ZNF433,-0.9190834,-0.25191304,0.3580519411712749,1.0
AC079447.1,-0.92011476,-0.14029074,0.3575127998117672,1.0
AC144521.1,-0.920311,-0.18074788,0.3574102912778536,1.0
MTHFD1L,-0.9204135,-0.13927427,0.35735672137587127,1.0
CRBN,-0.92237717,-0.034569826,0.35633186292398134,1.0
FAN1,-0.92297244,-0.11883959,0.3560215822240633,1.0
DCTD,-0.9249898,-0.13413292,0.354971189726098,1.0
ZNF600,-0.9259731,-0.11426531,0.35445995260840346,1.0
C11orf49,-0.92671216,-0.09378825,0.35407601945122114,1.0
ZNF789,-0.9270003,-0.1342701,0.3539263901623937,1.0
HSBP1L1,-0.9276171,-0.29431725,0.35360624117604433,1.0
AP000442.1,-0.92857766,-0.12796396,0.35310801798634617,1.0
CCT6B,-0.9301777,-0.1490732,0.35227909020956316,1.0
LINC02694,-0.93046695,-0.14535518,0.352129354161121,1.0
DLGAP1-AS1,-0.9344095,-0.20590249,0.3500926919394207,1.0
UBA5,-0.9348895,-0.123505145,0.34984524222516367,1.0
AKTIP,-0.9357636,-0.18802726,0.3493949094657949,1.0
MOAP1,-0.9363955,-0.15884519,0.3490695735350534,1.0
TOGARAM1,-0.93745923,-0.07870548,0.3485223918073047,1.0
CCDC85C,-0.9378185,-0.14642736,0.3483376878937334,1.0
LINC02551,-0.9383609,-0.27338433,0.34805895053202873,1.0
CEP78,-0.9402501,-0.0728952,0.34708928957409246,1.0
LZTS3,-0.94079256,-0.61648273,0.34681118812373746,1.0
MRPL9,-0.9408675,-0.16116805,0.34677278693727365,1.0
AC103858.1,-0.94450766,-0.3040037,0.34491029348392055,1.0
WDR63,-0.94545174,-0.3520723,0.3444282894183939,1.0
FADS3,-0.94591135,-0.32565364,0.3441938182043247,1.0
ADAM23,-0.9466615,-0.29290625,0.3438112959504235,1.0
EIF4B,-0.94748473,-0.037990544,0.34339184695450475,1.0
TCERG1,-0.94802374,-0.017609555,0.34311737228206785,1.0
AC090772.2,-0.9481314,-0.1445043,0.34306257121922223,1.0
CCDC62,-0.9486362,-0.2795664,0.342805687585769,1.0
AC079193.2,-0.948744,-0.4078995,0.34275082209326146,1.0
PLCG2,-0.9492401,0.009931841,0.34249851312841306,1.0
TSPYL4,-0.9496989,-0.2713683,0.3422652667479881,1.0
AL117381.1,-0.94973826,-0.14413357,0.342245265191939,1.0
MRPL57,-0.9507902,-0.14507113,0.34171088529029137,1.0
SF3A1,-0.9511264,-0.10393502,0.3415402078162211,1.0
CYP4V2,-0.9514634,-0.18035789,0.34136920090391254,1.0
THAP6,-0.9521407,-0.11430965,0.3410256246092874,1.0
ZNRF3,-0.9530256,-0.1837941,0.3405771018135285,1.0
IGFBP4,-0.95322293,-0.63006824,0.3404771300073357,1.0
ATF2,-0.9542028,-0.03550669,0.3399810000839757,1.0
FA2H,-0.95463794,-0.628196,0.3397608168766375,1.0
RLF,-0.9550593,-0.01995437,0.33954770923434163,1.0
COX10-AS1,-0.95607245,-0.0898616,0.339035625791266,1.0
CATSPERE,-0.9563171,-0.18064395,0.33891205418028614,1.0
PSMD5,-0.958354,-0.06365613,0.33788427328761206,1.0
ANKRA2,-0.9585173,-0.11775236,0.33780197338531803,1.0
ZNF227,-0.959188,-0.15816683,0.33746403995757557,1.0
COX16,-0.95973724,-0.11689375,0.337187468181149,1.0
CACNA1I,-0.9598099,-0.31721812,0.3371508950235055,1.0
SERPINB9P1,-0.9606051,-0.19379726,0.3367507571039765,1.0
FCRLA,-0.9609945,-0.5830571,0.3365549409020352,1.0
CCDC180,-0.9609971,-0.24426907,0.33655360906989706,1.0
TRIM52-AS1,-0.9613863,-0.28033432,0.33635796171917876,1.0
RPIA,-0.9622886,-0.11292145,0.3359046495749707,1.0
RHBDD2,-0.96256614,-0.13982648,0.3357652845979675,1.0
GYPC,-0.9628422,-0.07641907,0.33562671654540466,1.0
NSD2,-0.9634439,-0.09593927,0.3353248246749063,1.0
CD59,-0.96366614,-0.16496466,0.3352133208406556,1.0
SLC41A2,-0.96452194,-0.20172536,0.3347843251860595,1.0
GRASP,-0.96518,-0.14549506,0.33445468598886485,1.0
HNRNPA0,-0.9652933,-0.0963646,0.33439793486738023,1.0
ZNF460-AS1,-0.9654316,-0.2780362,0.3343286860665786,1.0
ZNF606,-0.9669293,-0.30294564,0.33357938289925704,1.0
AC103703.1,-0.9675911,-0.26504347,0.3332486188789294,1.0
HIST4H4,-0.96886104,-0.36781266,0.3326145382799567,1.0
SPON2,-0.96949065,-0.02545316,0.33230043225830996,1.0
AL049828.1,-0.97111607,-0.13917181,0.33149047556700995,1.0
ARMH4,-0.971654,-0.077207185,0.33122271977074524,1.0
CADM1,-0.972095,-0.22406097,0.33100328888490294,1.0
TNFRSF13B,-0.9727449,-0.45740226,0.33068010333764153,1.0
SUCO,-0.97306937,-0.034623284,0.3305188222234461,1.0
AC006299.1,-0.97320676,-0.21193849,0.33045056345778145,1.0
ZNF528-AS1,-0.97363734,-0.29685438,0.33023663230646827,1.0
TYW1,-0.9738763,-0.050553683,0.330117956124811,1.0
DCAF16,-0.97481704,-0.09800936,0.32965103683022046,1.0
AL391097.1,-0.9788935,-0.47139695,0.32763260327894506,1.0
TGIF2,-0.9789022,-0.09265485,0.32762830258850373,1.0
ZNF563,-0.9794965,-0.39637992,0.3273347268944551,1.0
PPP1R3F,-0.97974753,-0.2897322,0.3272107492734193,1.0
NPIPB15,-0.9798558,-0.35499585,0.32715731843750984,1.0
AL035588.1,-0.9811567,-0.30267656,0.3265154708917223,1.0
CLVS1,-0.9822412,-0.47673103,0.32598103699076897,1.0
TSN,-0.982458,-0.110441715,0.32587425575595985,1.0
AC064834.1,-0.98263943,-0.4528854,0.325784916164121,1.0
SAR1A,-0.98402023,-0.052637972,0.3251055627369004,1.0
CFAP161,-0.9847233,-0.30942497,0.3247600035647904,1.0
PPFIBP2,-0.9854816,-0.16725932,0.3243875587417041,1.0
BIN1,-0.9856167,-0.11031235,0.3243212392347524,1.0
PTPRQ,-0.9856795,-0.96053225,0.32429040460019654,1.0
ANXA7,-0.9859809,-0.06033587,0.3241424806354204,1.0
ZNF680,-0.98613095,-0.1216128,0.32406886004409474,1.0
EIF3D,-0.98760366,-0.07450715,0.32334678666757755,1.0
ACP1,-0.9885733,-0.1101129,0.3228719451746095,1.0
GRAMD1C,-0.9894302,-0.45503289,0.3224527029371935,1.0
AC083870.1,-0.9902216,-0.21917549,0.32206580497862336,1.0
PSME4,-0.9902973,-0.015051599,0.32202882368052155,1.0
IGHG2,-0.9914849,-0.6119562,0.32144885765261255,1.0
ATL2,-0.992797,-0.051576443,0.3208088890118793,1.0
ZBTB21,-0.9927998,-0.0888255,0.3208075057000106,1.0
BLM,-0.99302804,-0.13647245,0.32069630017966255,1.0
AC007038.1,-0.99321157,-0.104499176,0.3206068745517503,1.0
AC016590.1,-0.99388677,-0.3593107,0.32027798386623485,1.0
PHLDB2,-0.9959941,-0.1417684,0.3192530130684136,1.0
TMEM134,-0.99704134,-0.21391091,0.3187444558365091,1.0
USP9X,-1.0008287,0.0018123898,0.3169096274172125,1.0
SKI,-1.0033052,-0.096309446,0.3157136571341529,1.0
TLK2,-1.0046649,-0.023740722,0.31505822757566426,1.0
ZAP70,-1.0055782,-0.058067903,0.31461852415416625,1.0
ZNF726,-1.0056871,-0.36370018,0.31456608183873547,1.0
AL009177.1,-1.0066924,-0.56446475,0.31408262710549306,1.0
ZBED5,-1.0089544,-0.09800858,0.31299648298533966,1.0
CCDC39,-1.010143,-0.27586904,0.31242678631703824,1.0
AC005332.2,-1.0102501,-0.38828844,0.31237549096005246,1.0
AL450344.1,-1.0112263,-0.911915,0.31190810720086304,1.0
TOB1,-1.0112894,-0.11522367,0.3118779604861053,1.0
DOK6,-1.0134149,-0.148358,0.31086206425334095,1.0
LINC01031,-1.0136827,-0.26301122,0.3107341697920334,1.0
TDP2,-1.0139263,-0.093326524,0.3106179568592303,1.0
TSTD2,-1.0146215,-0.1109639,0.31028627132072084,1.0
A2M-AS1,-1.0146257,-0.10409574,0.3102842864245622,1.0
INSIG2,-1.0149698,-0.14954509,0.31012020060104484,1.0
PSTK,-1.0166918,-0.17436722,0.3093000908629222,1.0
AP000820.2,-1.0185934,-0.51191366,0.3083960415596487,1.0
IL24,-1.0187745,-0.53203434,0.3083100542601279,1.0
AL137856.1,-1.0193363,-0.20802876,0.3080432981106518,1.0
AC100793.2,-1.0195441,-0.53410095,0.30794471784516375,1.0
MTFR1,-1.023483,-0.09956474,0.30607950395162575,1.0
VAMP2,-1.0238802,-0.067291155,0.30589186700374726,1.0
HAPLN3,-1.0240853,-0.12855649,0.3057949943234066,1.0
AL589990.1,-1.0259402,-0.24482982,0.304919774677912,1.0
NRCAM,-1.0267016,-0.31934592,0.30456102705549737,1.0
DPH5,-1.0273362,-0.21697088,0.30426213639908783,1.0
RPL6,-1.0281743,-0.022426624,0.30386786348955197,1.0
GLOD4,-1.0284562,-0.12780192,0.30373529890020623,1.0
INPP5A,-1.0302222,-0.10403458,0.30290573174580726,1.0
AC093010.2,-1.0313793,-0.160622,0.30236298479753454,1.0
AMMECR1,-1.0320371,-0.08650052,0.30205471699602215,1.0
HOMER2,-1.0323906,-0.259212,0.30188918813265186,1.0
SIRPG,-1.0331179,-0.18065245,0.30154875019972727,1.0
AC010320.2,-1.0331564,-0.25328147,0.3015306903993724,1.0
MEGF6,-1.0333475,-0.24371915,0.301441287290784,1.0
ADH5,-1.034261,-0.104237996,0.301014166592827,1.0
TRIM59,-1.0352648,-0.16484876,0.30054522367465597,1.0
ZNF830,-1.0354017,-0.19088927,0.3004813628305646,1.0
